73.684211	23.157895	45.473684	
73.684211	23.157895	51.684211	
73.684211	23.157895	57.894737	
73.684211	23.157895	64.105263	
73.684211	23.157895	70.315789	
73.684211	23.157895	76.526316	
73.684211	23.157895	82.736842	
73.684211	23.157895	88.947368	
73.684211	23.157895	95.157895	
73.684211	23.157895	101.368421	
73.684211	23.157895	107.578947	
73.684211	23.157895	113.789474	
73.684211	23.157895	120.000000	
73.684211	27.368421	2.000000	
73.684211	27.368421	8.210526	
73.684211	27.368421	14.421053	
73.684211	27.368421	20.631579	
73.684211	27.368421	26.842105	
73.684211	27.368421	33.052632	
73.684211	27.368421	39.263158	
73.684211	27.368421	45.473684	
73.684211	27.368421	51.684211	
73.684211	27.368421	57.894737	
73.684211	27.368421	64.105263	
73.684211	27.368421	70.315789	
73.684211	27.368421	76.526316	
73.684211	27.368421	82.736842	
73.684211	27.368421	88.947368	
73.684211	27.368421	95.157895	
73.684211	27.368421	101.368421	
73.684211	27.368421	107.578947	
73.684211	27.368421	113.789474	
73.684211	27.368421	120.000000	
73.684211	31.578947	2.000000	
73.684211	31.578947	8.210526	
73.684211	31.578947	14.421053	
73.684211	31.578947	20.631579	
73.684211	31.578947	26.842105	
73.684211	31.578947	33.052632	
73.684211	31.578947	39.263158	
73.684211	31.578947	45.473684	
73.684211	31.578947	51.684211	
73.684211	31.578947	57.894737	
73.684211	31.578947	64.105263	
73.684211	31.578947	70.315789	
73.684211	31.578947	76.526316	
73.684211	31.578947	82.736842	
73.684211	31.578947	88.947368	
73.684211	31.578947	95.157895	
73.684211	31.578947	101.368421	
73.684211	31.578947	107.578947	
73.684211	31.578947	113.789474	
73.684211	31.578947	120.000000	
73.684211	35.789474	2.000000	
73.684211	35.789474	8.210526	
73.684211	35.789474	14.421053	
73.684211	35.789474	20.631579	
73.684211	35.789474	26.842105	
73.684211	35.789474	33.052632	
73.684211	35.789474	39.263158	
73.684211	35.789474	45.473684	
73.684211	35.789474	51.684211	
73.684211	35.789474	57.894737	
73.684211	35.789474	64.105263	
73.684211	35.789474	70.315789	
73.684211	35.789474	76.526316	
73.684211	35.789474	82.736842	
73.684211	35.789474	88.947368	
73.684211	35.789474	95.157895	
73.684211	35.789474	101.368421	
73.684211	35.789474	107.578947	
73.684211	35.789474	113.789474	
73.684211	35.789474	120.000000	
73.684211	40.000000	2.000000	
73.684211	40.000000	8.210526	
73.684211	40.000000	14.421053	
73.684211	40.000000	20.631579	
73.684211	40.000000	26.842105	
73.684211	40.000000	33.052632	
73.684211	40.000000	39.263158	
73.684211	40.000000	45.473684	
73.684211	40.000000	51.684211	
73.684211	40.000000	57.894737	
73.684211	40.000000	64.105263	
73.684211	40.000000	70.315789	
73.684211	40.000000	76.526316	
73.684211	40.000000	82.736842	
73.684211	40.000000	88.947368	
73.684211	40.000000	95.157895	
73.684211	40.000000	101.368421	
73.684211	40.000000	107.578947	
73.684211	40.000000	113.789474	
73.684211	40.000000	120.000000	
80.000000	-40.000000	2.000000	
80.000000	-40.000000	8.210526	
80.000000	-40.000000	14.421053	
80.000000	-40.000000	20.631579	
80.000000	-40.000000	26.842105	
80.000000	-40.000000	33.052632	
80.000000	-40.000000	39.263158	
80.000000	-40.000000	45.473684	
80.000000	-40.000000	51.684211	
80.000000	-40.000000	57.894737	
80.000000	-40.000000	64.105263	
80.000000	-40.000000	70.315789	
80.000000	-40.000000	76.526316	
80.000000	-40.000000	82.736842	
80.000000	-40.000000	88.947368	
80.000000	-40.000000	95.157895	
80.000000	-40.000000	101.368421	
80.000000	-40.000000	107.578947	
80.000000	-40.000000	113.789474	
80.000000	-40.000000	120.000000	
80.000000	-35.789474	2.000000	
80.000000	-35.789474	8.210526	
80.000000	-35.789474	14.421053	
80.000000	-35.789474	20.631579	
80.000000	-35.789474	26.842105	
80.000000	-35.789474	33.052632	
80.000000	-35.789474	39.263158	
80.000000	-35.789474	45.473684	
80.000000	-35.789474	51.684211	
80.000000	-35.789474	57.894737	
80.000000	-35.789474	64.105263	
80.000000	-35.789474	70.315789	
80.000000	-35.789474	76.526316	
80.000000	-35.789474	82.736842	
80.000000	-35.789474	88.947368	
80.000000	-35.789474	95.157895	
80.000000	-35.789474	101.368421	
80.000000	-35.789474	107.578947	
80.000000	-35.789474	113.789474	
80.000000	-35.789474	120.000000	
80.000000	-31.578947	2.000000	
80.000000	-31.578947	8.210526	
80.000000	-31.578947	14.421053	
80.000000	-31.578947	20.631579	
80.000000	-31.578947	26.842105	
80.000000	-31.578947	33.052632	
80.000000	-31.578947	39.263158	
80.000000	-31.578947	45.473684	
80.000000	-31.578947	51.684211	
80.000000	-31.578947	57.894737	
80.000000	-31.578947	64.105263	
80.000000	-31.578947	70.315789	
80.000000	-31.578947	76.526316	
80.000000	-31.578947	82.736842	
80.000000	-31.578947	88.947368	
80.000000	-31.578947	95.157895	
80.000000	-31.578947	101.368421	
80.000000	-31.578947	107.578947	
80.000000	-31.578947	113.789474	
80.000000	-31.578947	120.000000	
80.000000	-27.368421	2.000000	
80.000000	-27.368421	8.210526	
80.000000	-27.368421	14.421053	
80.000000	-27.368421	20.631579	
80.000000	-27.368421	26.842105	
80.000000	-27.368421	33.052632	
80.000000	-27.368421	39.263158	
80.000000	-27.368421	45.473684	
80.000000	-27.368421	51.684211	
80.000000	-27.368421	57.894737	
80.000000	-27.368421	64.105263	
80.000000	-27.368421	70.315789	
80.000000	-27.368421	76.526316	
80.000000	-27.368421	82.736842	
80.000000	-27.368421	88.947368	
80.000000	-27.368421	95.157895	
80.000000	-27.368421	101.368421	
80.000000	-27.368421	107.578947	
80.000000	-27.368421	113.789474	
80.000000	-27.368421	120.000000	
80.000000	-23.157895	2.000000	
80.000000	-23.157895	8.210526	
80.000000	-23.157895	14.421053	
80.000000	-23.157895	20.631579	
80.000000	-23.157895	26.842105	
80.000000	-23.157895	33.052632	
80.000000	-23.157895	39.263158	
80.000000	-23.157895	45.473684	
80.000000	-23.157895	51.684211	
80.000000	-23.157895	57.894737	
80.000000	-23.157895	64.105263	
80.000000	-23.157895	70.315789	
80.000000	-23.157895	76.526316	
80.000000	-23.157895	82.736842	
80.000000	-23.157895	88.947368	
80.000000	-23.157895	95.157895	
80.000000	-23.157895	101.368421	
80.000000	-23.157895	107.578947	
80.000000	-23.157895	113.789474	
80.000000	-23.157895	120.000000	
80.000000	-18.947368	2.000000	
80.000000	-18.947368	8.210526	
80.000000	-18.947368	14.421053	
80.000000	-18.947368	20.631579	
80.000000	-18.947368	26.842105	
80.000000	-18.947368	33.052632	
80.000000	-18.947368	39.263158	
80.000000	-18.947368	45.473684	
80.000000	-18.947368	51.684211	
80.000000	-18.947368	57.894737	
80.000000	-18.947368	64.105263	
80.000000	-18.947368	70.315789	
80.000000	-18.947368	76.526316	
80.000000	-18.947368	82.736842	
80.000000	-18.947368	88.947368	
80.000000	-18.947368	95.157895	
80.000000	-18.947368	101.368421	
80.000000	-18.947368	107.578947	
80.000000	-18.947368	113.789474	
80.000000	-18.947368	120.000000	
80.000000	-14.736842	2.000000	
80.000000	-14.736842	8.210526	
80.000000	-14.736842	14.421053	
80.000000	-14.736842	20.631579	
80.000000	-14.736842	26.842105	
80.000000	-14.736842	33.052632	
80.000000	-14.736842	39.263158	
80.000000	-14.736842	45.473684	
80.000000	-14.736842	51.684211	
80.000000	-14.736842	57.894737	
80.000000	-14.736842	64.105263	
80.000000	-14.736842	70.315789	
80.000000	-14.736842	76.526316	
80.000000	-14.736842	82.736842	
80.000000	-14.736842	88.947368	
80.000000	-14.736842	95.157895	
80.000000	-14.736842	101.368421	
80.000000	-14.736842	107.578947	
80.000000	-14.736842	113.789474	
80.000000	-14.736842	120.000000	
80.000000	-10.526316	2.000000	
80.000000	-10.526316	8.210526	
80.000000	-10.526316	14.421053	
80.000000	-10.526316	20.631579	
80.000000	-10.526316	26.842105	
80.000000	-10.526316	33.052632	
80.000000	-10.526316	39.263158	
80.000000	-10.526316	45.473684	
80.000000	-10.526316	51.684211	
80.000000	-10.526316	57.894737	
80.000000	-10.526316	64.105263	
80.000000	-10.526316	70.315789	
80.000000	-10.526316	76.526316	
80.000000	-10.526316	82.736842	
80.000000	-10.526316	88.947368	
80.000000	-10.526316	95.157895	
80.000000	-10.526316	101.368421	
80.000000	-10.526316	107.578947	
80.000000	-10.526316	113.789474	
80.000000	-10.526316	120.000000	
80.000000	-6.315789	2.000000	
80.000000	-6.315789	8.210526	
80.000000	-6.315789	14.421053	
80.000000	-6.315789	20.631579	
80.000000	-6.315789	26.842105	
80.000000	-6.315789	33.052632	
80.000000	-6.315789	39.263158	
80.000000	-6.315789	45.473684	
80.000000	-6.315789	51.684211	
80.000000	-6.315789	57.894737	
80.000000	-6.315789	64.105263	
80.000000	-6.315789	70.315789	
80.000000	-6.315789	76.526316	
80.000000	-6.315789	82.736842	
80.000000	-6.315789	88.947368	
80.000000	-6.315789	95.157895	
80.000000	-6.315789	101.368421	
80.000000	-6.315789	107.578947	
80.000000	-6.315789	113.789474	
80.000000	-6.315789	120.000000	
80.000000	-2.105263	2.000000	
80.000000	-2.105263	8.210526	
80.000000	-2.105263	14.421053	
80.000000	-2.105263	20.631579	
80.000000	-2.105263	26.842105	
80.000000	-2.105263	33.052632	
80.000000	-2.105263	39.263158	
80.000000	-2.105263	45.473684	
80.000000	-2.105263	51.684211	
80.000000	-2.105263	57.894737	
80.000000	-2.105263	64.105263	
80.000000	-2.105263	70.315789	
80.000000	-2.105263	76.526316	
80.000000	-2.105263	82.736842	
80.000000	-2.105263	88.947368	
80.000000	-2.105263	95.157895	
80.000000	-2.105263	101.368421	
80.000000	-2.105263	107.578947	
80.000000	-2.105263	113.789474	
80.000000	-2.105263	120.000000	
80.000000	2.105263	2.000000	
80.000000	2.105263	8.210526	
80.000000	2.105263	14.421053	
80.000000	2.105263	20.631579	
80.000000	2.105263	26.842105	
80.000000	2.105263	33.052632	
80.000000	2.105263	39.263158	
80.000000	2.105263	45.473684	
80.000000	2.105263	51.684211	
80.000000	2.105263	57.894737	
80.000000	2.105263	64.105263	
80.000000	2.105263	70.315789	
80.000000	2.105263	76.526316	
80.000000	2.105263	82.736842	
80.000000	2.105263	88.947368	
80.000000	2.105263	95.157895	
80.000000	2.105263	101.368421	
80.000000	2.105263	107.578947	
80.000000	2.105263	113.789474	
80.000000	2.105263	120.000000	
80.000000	6.315789	2.000000	
80.000000	6.315789	8.210526	
80.000000	6.315789	14.421053	
80.000000	6.315789	20.631579	
80.000000	6.315789	26.842105	
80.000000	6.315789	33.052632	
80.000000	6.315789	39.263158	
80.000000	6.315789	45.473684	
80.000000	6.315789	51.684211	
80.000000	6.315789	57.894737	
80.000000	6.315789	64.105263	
80.000000	6.315789	70.315789	
80.000000	6.315789	76.526316	
80.000000	6.315789	82.736842	
80.000000	6.315789	88.947368	
80.000000	6.315789	95.157895	
80.000000	6.315789	101.368421	
80.000000	6.315789	107.578947	
80.000000	6.315789	113.789474	
80.000000	6.315789	120.000000	
80.000000	10.526316	2.000000	
80.000000	10.526316	8.210526	
80.000000	10.526316	14.421053	
80.000000	10.526316	20.631579	
80.000000	10.526316	26.842105	
80.000000	10.526316	33.052632	
80.000000	10.526316	39.263158	
80.000000	10.526316	45.473684	
80.000000	10.526316	51.684211	
80.000000	10.526316	57.894737	
80.000000	10.526316	64.105263	
80.000000	10.526316	70.315789	
80.000000	10.526316	76.526316	
80.000000	10.526316	82.736842	
80.000000	10.526316	88.947368	
80.000000	10.526316	95.157895	
80.000000	10.526316	101.368421	
80.000000	10.526316	107.578947	
80.000000	10.526316	113.789474	
80.000000	10.526316	120.000000	
80.000000	14.736842	2.000000	
80.000000	14.736842	8.210526	
80.000000	14.736842	14.421053	
80.000000	14.736842	20.631579	
80.000000	14.736842	26.842105	
80.000000	14.736842	33.052632	
80.000000	14.736842	39.263158	
80.000000	14.736842	45.473684	
80.000000	14.736842	51.684211	
80.000000	14.736842	57.894737	
80.000000	14.736842	64.105263	
80.000000	14.736842	70.315789	
80.000000	14.736842	76.526316	
80.000000	14.736842	82.736842	
80.000000	14.736842	88.947368	
80.000000	14.736842	95.157895	
80.000000	14.736842	101.368421	
80.000000	14.736842	107.578947	
80.000000	14.736842	113.789474	
80.000000	14.736842	120.000000	
80.000000	18.947368	2.000000	
80.000000	18.947368	8.210526	
80.000000	18.947368	14.421053	
80.000000	18.947368	20.631579	
80.000000	18.947368	26.842105	
80.000000	18.947368	33.052632	
80.000000	18.947368	39.263158	
80.000000	18.947368	45.473684	
80.000000	18.947368	51.684211	
80.000000	18.947368	57.894737	
80.000000	18.947368	64.105263	
80.000000	18.947368	70.315789	
80.000000	18.947368	76.526316	
80.000000	18.947368	82.736842	
80.000000	18.947368	88.947368	
80.000000	18.947368	95.157895	
80.000000	18.947368	101.368421	
80.000000	18.947368	107.578947	
80.000000	18.947368	113.789474	
80.000000	18.947368	120.000000	
80.000000	23.157895	2.000000	
80.000000	23.157895	8.210526	
80.000000	23.157895	14.421053	
80.000000	23.157895	20.631579	
80.000000	23.157895	26.842105	
80.000000	23.157895	33.052632	
80.000000	23.157895	39.263158	
80.000000	23.157895	45.473684	
80.000000	23.157895	51.684211	
80.000000	23.157895	57.894737	
80.000000	23.157895	64.105263	
80.000000	23.157895	70.315789	
80.000000	23.157895	76.526316	
80.000000	23.157895	82.736842	
80.000000	23.157895	88.947368	
80.000000	23.157895	95.157895	
80.000000	23.157895	101.368421	
80.000000	23.157895	107.578947	
80.000000	23.157895	113.789474	
80.000000	23.157895	120.000000	
80.000000	27.368421	2.000000	
80.000000	27.368421	8.210526	
80.000000	27.368421	14.421053	
80.000000	27.368421	20.631579	
80.000000	27.368421	26.842105	
80.000000	27.368421	33.052632	
80.000000	27.368421	39.263158	
80.000000	27.368421	45.473684	
80.000000	27.368421	51.684211	
80.000000	27.368421	57.894737	
80.000000	27.368421	64.105263	
80.000000	27.368421	70.315789	
80.000000	27.368421	76.526316	
80.000000	27.368421	82.736842	
80.000000	27.368421	88.947368	
80.000000	27.368421	95.157895	
80.000000	27.368421	101.368421	
80.000000	27.368421	107.578947	
80.000000	27.368421	113.789474	
80.000000	27.368421	120.000000	
80.000000	31.578947	2.000000	
80.000000	31.578947	8.210526	
80.000000	31.578947	14.421053	
80.000000	31.578947	20.631579	
80.000000	31.578947	26.842105	
80.000000	31.578947	33.052632	
80.000000	31.578947	39.263158	
80.000000	31.578947	45.473684	
80.000000	31.578947	51.684211	
80.000000	31.578947	57.894737	
80.000000	31.578947	64.105263	
80.000000	31.578947	70.315789	
80.000000	31.578947	76.526316	
80.000000	31.578947	82.736842	
80.000000	31.578947	88.947368	
80.000000	31.578947	95.157895	
80.000000	31.578947	101.368421	
80.000000	31.578947	107.578947	
80.000000	31.578947	113.789474	
80.000000	31.578947	120.000000	
80.000000	35.789474	2.000000	
80.000000	35.789474	8.210526	
80.000000	35.789474	14.421053	
80.000000	35.789474	20.631579	
80.000000	35.789474	26.842105	
80.000000	35.789474	33.052632	
80.000000	35.789474	39.263158	
80.000000	35.789474	45.473684	
80.000000	35.789474	51.684211	
80.000000	35.789474	57.894737	
80.000000	35.789474	64.105263	
80.000000	35.789474	70.315789	
80.000000	35.789474	76.526316	
80.000000	35.789474	82.736842	
80.000000	35.789474	88.947368	
80.000000	35.789474	95.157895	
80.000000	35.789474	101.368421	
80.000000	35.789474	107.578947	
80.000000	35.789474	113.789474	
80.000000	35.789474	120.000000	
80.000000	40.000000	2.000000	
80.000000	40.000000	8.210526	
80.000000	40.000000	14.421053	
80.000000	40.000000	20.631579	
80.000000	40.000000	26.842105	
80.000000	40.000000	33.052632	
80.000000	40.000000	39.263158	
80.000000	40.000000	45.473684	
80.000000	40.000000	51.684211	
80.000000	40.000000	57.894737	
80.000000	40.000000	64.105263	
80.000000	40.000000	70.315789	
80.000000	40.000000	76.526316	
80.000000	40.000000	82.736842	
80.000000	40.000000	88.947368	
80.000000	40.000000	95.157895	
80.000000	40.000000	101.368421	
80.000000	40.000000	107.578947	
80.000000	40.000000	113.789474	
80.000000	40.000000	120.000000	
